sample_id,split,category,sampling_strategy,state_source,source_result_dir,source_schema_version
gap_0081_86bccd388e918e5d,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0081_e35062fbd65e8aab,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0082_64f170c1de3b2fc7,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0082_e56f140ccde93986,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0083_55c0006efd464abb,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0083_5cba892f4e6b2272,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0084_5cc59e046e0371e2,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0084_b83040a778f1d61a,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0085_51a69b4f4c0154db,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0085_a9c933d439684ef4,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0086_4901751a65482d94,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0086_837a59dae7bf7543,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0087_5517cd11d1f583f9,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0087_7e039a07f31b7d86,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0088_94c53e87a4dd4db2,test,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0088_ee7ee0c10bb5aaa6,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0089_59b92c31f9f94e1a,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0089_5e2849657fe411dd,train,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0090_86bd75af9a4b83a4,test,All Other App Types,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0090_d478162785850667,test,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0091_6a96de40cf7856f7,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0091_b606db78b60d71a8,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0092_19148a252555afc3,test,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0092_e270ba0915bc0a8b,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0093_61643d9940a81f7a,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0093_d0ac403375ea447c,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0094_367dfd002cf2bab5,test,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0094_6655afbdfcd16282,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0095_5cc040f9734e44a1,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0095_72929de0e87ae740,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0096_b265fecf451f634e,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0097_2c8e78c5d5e177ca,test,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0097_7f02d334b949b494,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0098_8ed8c2aaa8d50668,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0099_6301ecd02d7d2fc2,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0099_ad42c12aa3016ead,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0100_36249160f6a34083,test,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0100_ca4cd1fa582027ea,test,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0101_6e296784451255b2,test,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0101_fde3b30a6e1f4ad7,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0102_b2aae850a0e550eb,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0102_fa307d88699020a3,test,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0103_53d899e20c4bcddd,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0103_bf5cf58062721349,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0104_0671cf3b189fa5c5,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0104_5f12aaec540c2a9b,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0105_6102a83604e06f1c,test,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0105_935c78a0d3550eee,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0106_2305961b0e31d7fe,test,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0106_2d42a3e56c0ed0c8,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0107_6a33bc8fca6b9c4f,test,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0107_9792a7476455a8ff,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0108_93dfc168d663f0ea,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0108_a7d1c8389ffdcfe8,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0109_8af0c27c129fd838,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0109_a85ab283b0bbb250,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0110_0e6c4c8a3e45de5a,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0110_3c2af94dea8d6d2c,test,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0111_189433278972ca8b,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0111_7434541773dd49c2,test,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0112_5cd4e0db4e40b897,test,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0112_a80a5748401f0489,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0113_58f8941d7f223f74,test,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0113_cf8904d48578c0db,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0114_08a49dcc953aec82,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0114_f7327ea921ce806a,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0115_243a3929ca6c3b45,test,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0115_890f32cf3d8a575c,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0116_63f526407e066ae8,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0116_74e2cda603191caa,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0117_3f09901dac813e51,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0117_d2d46c96bcdfa98f,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0118_63d0654d8c5779e3,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0118_f4cad7115c1d57c2,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0119_d44a6fa793722cd1,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0120_47f82335ef66ff43,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0120_5ff4771ce99440ed,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0121_4e5fbbb1e4725ccd,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0121_af74c31b68d5ea8b,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0122_4fbb31704d46c684,train,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0122_ad3d6a9df3eab814,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0123_c47d72d6aae91e03,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0123_f5aa602b88d6c0b1,test,Game,gap_singleton,browser_snapshot,rating_results_gap_fill,2
gap_0124_2e7aaa65b21d9643,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0124_2e915038a99be628,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0125_37c744c2a96dec7a,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0125_889c5df5b7713d37,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0126_0d50e83066ce5d36,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0126_55d835e2c44be740,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0127_38e4b0dcf4e5aa2a,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0128_dfa31efb7e85fc2b,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0128_fe6e7b38bf015654,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0129_89ea4c07e2452a86,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0129_ff7557100f0770cc,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0130_437a95c03f8ee322,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0130_e3f218b2225b4e17,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0131_1e1be68e990bacc6,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0131_2b6f786e662fefd7,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0132_a0cb378f8da56299,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0132_fc3182ea29dfeafe,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0133_2ae4d94038da8a1e,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0133_4427edeb4d45e7d9,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0134_20d1af8c6a43732a,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0134_f56e596bfd19cbeb,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0135_1c3e26296d332658,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0135_44571e6bd46cbd4b,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0136_ad0d6f5fb1a4c963,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0136_e529e76882543bb4,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0137_32028ef0b7a466a8,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0138_556947e75a08d504,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0138_6933639e2294bbde,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0139_463b29ee67ef8e24,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0139_d6e7d0776a5e7d45,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0140_c9a7c471ccaf200c,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0140_fa614e8ed205451f,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0141_29e11887426429b9,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0141_bc2e7cbcfb29fc6e,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0142_554d930756bc876a,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0142_e0c72cea79dc781f,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0143_8dcbd20889fc5b04,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0143_cb56f584fd271fa1,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0144_48eec093d860fb9e,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0144_b093a40683661e24,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0145_54544883c04d699e,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0145_72a10a8d8946ab20,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0146_76f23efcf313cdc6,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0146_959c5234cd78f1b6,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0147_c9704554ea5bbcf5,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0147_e8db5c1d7b9f5e99,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0148_6918aabdb3e441af,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0148_bea679b0e1bac728,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0149_2b65b89a4177082b,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0149_85a86e9d4be1a5b1,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0150_e6ba86382ba9848b,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0150_f29a5884810fd20c,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0151_44a665deeb67c344,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0151_a5d06d1ead14c617,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0152_43c4b2472af2a2ae,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0152_b495167bdf028d14,test,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0153_263ba39a73fcefd9,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0153_2a73569d35b3ce3f,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0154_5654bcc07898fbcf,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0154_9de9d282a47ac6dc,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0155_f64812af6ef74d2c,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0155_f8a1d591f85f1347,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0156_7a9ee7360e5d412c,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0156_ec70d2ab9214342e,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0157_57fb43cd92067d03,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0157_65598a0c418bdd69,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0158_72b259e3aee59d0f,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0158_d8d736c4061bd857,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0159_1037ebc7b3ca6d77,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0159_159c052d8dbb7d30,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0160_2be5ed75ef15e3e8,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0160_95d8c6e2485295af,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0161_00116db43efc4ec5,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0161_7733008983195753,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0162_bc9b0fcaea325462,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0162_fbd1797e8bd5afcc,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0163_5bc3a05f3cc1f695,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0163_d6f61539ed9a36a7,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0164_7ea002219033b52c,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0164_d6cdf943523fa9f1,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0165_1357078236e3474d,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0165_cb946f1ed8a8e48f,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0166_b52004383ccf2e84,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0167_1fd2ff834c45e36c,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0167_f90dc6d65b31bdcf,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0168_30cdfea7ecb2fe7a,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0168_6887a940f05e1048,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0169_c92c9de83a35cbe5,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0169_dc9f17804f5200cb,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0170_7a9e5795e0e9b57a,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0170_a7f84703eeb5852e,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0171_0aab7b7419e1778b,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0171_a9c0450fc6a276cd,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0172_78ccc02188bd252d,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0172_f551026e1302047c,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0173_025830f2a7f78eae,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0173_259af793d9406714,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0174_188805dc0740983f,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0175_115cae6983694a5f,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0175_7c4bbbaee7d58728,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0176_69d0924b1a4a73f7,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0176_b4b38117e6cc8d11,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0177_89ecf64796aefdf0,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0177_dfc154ca64aea5f2,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0178_4b385168499d3964,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0178_964ef6eabad2d594,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0179_a3a9dfb8a90a0285,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0179_ef248909ce533e90,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0180_34e5b98d3fca29e5,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0180_3f2c3ef0fcc4f5e6,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0181_16f0192b387e6899,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0181_46db2178857f35e5,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0182_70f9c76fdd77e431,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0182_9f535cc965880912,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0183_186672987f0d880d,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0183_3e0be849dc0c244e,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0184_0109294ca6bdd84a,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0184_2e766d29b3535c01,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0185_78cedffff8ea836e,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0186_5bcaf6e87e269d43,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0186_a573e12445f57439,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0187_138cd11b8e9d85a3,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0187_dce70e8ef6bfda5b,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0188_9ca8c0ecd890d3da,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0188_dde42d0d2763d2cc,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0189_a6998d3098347159,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0189_b5e2bdb6ea29c822,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0190_3fde629148e7cdb1,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0190_a024aabba643da6d,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0191_4da092c4754ebdd6,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0191_94ec2cd66683fe8a,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0192_2df4b4a0f8902df6,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0192_3398b2cf5150116a,test,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0193_3125b2e22cb628a8,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0193_e9e8915fefb90c6b,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0194_218ff29a7f68b920,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0194_5586f80845cc17fc,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0195_04e7ae31ef64564d,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0195_38c666bf478a3863,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0196_9f30f5e51ae085ed,test,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0196_abc7a848a4e5e60f,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0197_9614c7cccb0ed239,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0197_9e6f9da4e7a2eabc,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0198_7752645e90a3ee8b,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0198_80a6814912d4d873,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0199_0f89627cca346ab5,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0199_795a523e74b5c6c6,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0200_04b296eb1f28631e,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0200_78e44f89cc75dcee,test,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0201_ba9db97f86e7fb53,train,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0201_ef7fcc85a0355337,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0202_0f5da8ada845116f,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0202_a7035a6bef880367,test,Game,gap_low_frequency,browser_snapshot,rating_results_selected_to6,2
gap_0203_b856683645cd5eb8,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0204_f2f781af71763a48,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0205_6b4eedc593153ab0,train,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0206_53f348a701fbbe55,test,All Other App Types,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0207_d8aac9203a4d8779,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0208_cca488343d5536b3,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0209_a38a1c7bf193b8c1,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0210_1f4640b71afaea06,test,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0211_ffe296193290469f,test,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0212_f964d495863b91b6,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0213_097d1d7cd7a10d2d,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0214_43833c491a99f90b,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0215_99b7cbe4b3da111a,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0216_1510c419a4390e6b,test,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0217_f430f994f71783f5,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0218_6187eaa55a1fe02e,test,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0219_b82be9608f66412d,train,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
gap_0220_59505d242080e50c,test,Game,gap_low_frequency,browser_snapshot,rating_results_gap_fill,2
social_or_communication_balanced_00002,train,Social or Communication,balanced_ladder,reconstructed_from_graph_and_baseline,rating_results_balanced_social,1
